Address,Price,Space,Rooms,Market,Year,Evelevator,Balcony,Level,Parking place
"Warszawa, Śródmieście, ul. Marcina Kasprzaka",676076,38.02,2,pierwotny,2022-06-09,drewniane,balkon,&gt; 10/13,garaż/miejsce parkingowe
"Warszawa, Bemowo, Borowej Góry",550000,52,3,wtórny,2022-06-13,plastikowe,,9/10,
"Warszawa, Mokotów, Sadyba, Jaszowiecka",855000,64.06,3,wtórny,2022-06-09,plastikowe,balkon,3/8,
"Warszawa, Mokotów, Batalionu AK ""Karpaty""",742000,53,2,wtórny,2022-06-01,nie,taras,3/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",430000,31.5,1,wtórny,2022-06-09,plastikowe,,2/3,
"Warszawa, Śródmieście, Górnośląska",928000,32,1,wtórny,2022,"internet, telefon",balkon,1/8,garaż/miejsce parkingowe
"Warszawa, Wawer",420000,33.12,2,wtórny,2013,"teren zamknięty, monitoring / ochrona",balkon,1/4,
"Warszawa, Bielany, Piaski, Zgrupowania AK ""Żmija""",1250000,116.7,4,wtórny,1997,,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",570000,48,3,wtórny,1980,tak,balkon,1,
"Warszawa, Praga-Południe",599000,48,2,wtórny,1958,nie,,,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocław",384000,33,1,wtórny,1980,tak,balkon,2/10,garaż/miejsce parkingowe
"Warszawa, Wola, Płocka",1490000,105.5,4,wtórny,2022-06-13,,,8/14,
"Warszawa, Bielany, Młociny, ul. Dorycka",399000,24.5,1,wtórny,1975,tak,balkon,6/10,
"Warszawa, Praga-Południe, ul. gen. Augusta Emila Fieldorfa ",910000,68.3,3,wtórny,2004,tak,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Włochy",1050000,75,4,wtórny,2017,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wola, Płocka",1490000,105.5,4,wtórny,2022-06-13,,,8/14,
"Warszawa, Praga-Południe, Biskupia",699000,77.55,3,wtórny,1999,"telewizja kablowa, internet, telefon",balkon,4/5,
"Warszawa, Bemowo, Szeligowska",639000,56.05,3,pierwotny,2024,tak,balkon,parter/5,garaż/miejsce parkingowe
"Warszawa, Ursus, Silnikowa",463000,44,2,pierwotny,2022,"telewizja kablowa, internet, telefon",balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Bemowo, Szeligowska",528100,39.95,2,pierwotny,2024,tak,balkon,1/5,garaż/miejsce parkingowe
"Warszawa, Ursus, Silnikowa",439780,39.98,2,pierwotny,2022,"telewizja kablowa, internet, telefon",balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, Bluszczańska 30A",659000,40.15,2,wtórny,2018,nie,balkon,parter/2,
"Warszawa, Wola, Jana Kazimierza",1050000,65,3,wtórny,2022-07-01,tak,balkon,2/6,
"Warszawa, Bemowo, Chrzanów",530537,39.89,2,pierwotny,2022,monitoring / ochrona,balkon,1/4,
"Warszawa, Praga-Południe, Ostrzycka",372000,38,2,wtórny,1980,tak,balkon,1/7,
"Warszawa, Ursynów, ul. Ernesta Malinowskiego",349000,46,2,wtórny,1980,tak,balkon,10,
"Warszawa, Mokotów, ul. Artura Malawskiego",489000,38.8,2,wtórny,1972,tak,balkon,9/10,
"Warszawa, Praga-Południe, Gocław, Brygady Pościgowej",785000,59.8,3,wtórny,1986,tak,balkon,6/8,garaż/miejsce parkingowe
"Warszawa, Włochy, Budki Szczęśliwickie",569000,38,2,pierwotny,2021,monitoring / ochrona,balkon,3/4,
"Warszawa, Wola, Odolany, ul. Jana Kazimierza",990000,74.8,3,wtórny,2010,tak,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Białołęka",790000,75,4,pierwotny,2022,tak,taras,2/6,garaż/miejsce parkingowe
"Warszawa, Mokotów",2711000,156,4,wtórny,2022,tak,taras,1/2,garaż/miejsce parkingowe
"Warszawa, Żoliborz",2136000,85.5,4,pierwotny,2022,tak,"balkon, taras",1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Kartograficzna",307000,28.62,1,wtórny,2014,nie,ogródek,parter/2,
"Warszawa, Bielany, Jana Kochanowskiego",409000,38,2,wtórny,1973,nie,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Ursynów",499000,35,1,wtórny,2022-06-09,plastikowe,taras,parter/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",400000,35,1,wtórny,2022-06-09,plastikowe,,3/4,
"Warszawa, Mokotów, Służew, ul. Wiartel",663000,50,3,wtórny,1975,tak,balkon,5/10,garaż/miejsce parkingowe
"Warszawa, Ursynów, Związku Walki Młodych ",645000,60,4,wtórny,1977,"telewizja kablowa, internet",balkon,2/4,
"Warszawa, Praga-Południe, ul. Biskupia",799000,103.1,4,wtórny,1998,nie,balkon,4/5,garaż/miejsce parkingowe
"Warszawa, Wola, Smocza",399000,27,1,wtórny,1965,"system alarmowy, monitoring / ochrona",,5/9,
"Warszawa, Praga-Południe, Przeworska",855000,56,3,wtórny,2019,tak,balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Bemowo",800000,56.8,2,wtórny,2008,tak,balkon,parter,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Przasnyska",599000,32.5,2,wtórny,2014,monitoring / ochrona,,1/6,garaż/miejsce parkingowe
"Warszawa, Ursus, Skorosze, Apartamentowa",550000,51.6,2,wtórny,2022-06-10,drewniane,ogródek,1/5,
"Warszawa, Bemowo",740480,55.36,3,pierwotny,2024-03-31,plastikowe,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Wilanów, Zawady, Bruzdowa",370000,31,1,wtórny,apartamentowiec,,,,garaż/miejsce parkingowe
"Warszawa, Wilanów, Zawady, Bruzdowa",400000,47,2,wtórny,apartamentowiec,,,2/2,garaż/miejsce parkingowe
"Warszawa, Mokotów",1195000,80,4,pierwotny,blok,,,1/7,
"Warszawa, Bielany",495000,41.78,2,wtórny,1968,tak,balkon,2/10,
"Warszawa, Praga-Południe, Saska Kępa",555000,45.5,3,wtórny,1969,tak,balkon,1/10,garaż/miejsce parkingowe
"Warszawa, Targówek, Targówek Mieszkaniowy",730000,62.5,3,wtórny,plastikowe,"teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,1/4,
"Warszawa, Praga-Południe, Gocław, ul. Brygady Pościgowej",549000,42.1,2,wtórny,1986,tak,balkon,7/8,garaż/miejsce parkingowe
"Warszawa, Bielany, ul. Pabla Nerudy",699000,62,3,wtórny,blok,domofon / wideofon,balkon,4/12,
"Warszawa, Praga-Południe, Grochów",560000,56,3,wtórny,1965,nie,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochów",543000,39,2,wtórny,2003,tak,balkon,5/6,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocław",425000,42.1,1,wtórny,1990,tak,balkon,parter/10,garaż/miejsce parkingowe
"Warszawa, Mokotów, Śniardwy",469000,36.6,2,wtórny,2022-06-09,plastikowe,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, Górny Mokotów",952150,68.5,3,wtórny,1939,cegła,,2/4,
"Warszawa, Wola, Marcina Kasprzaka",676620,37.59,2,pierwotny,2022,tak,"balkon, taras",&gt; 10/13,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Grzybowska",883449,46.62,2,wtórny,apartamentowiec,,,2/22,
"Warszawa, Bemowo",629000,50.7,2,wtórny,2022-06-09,plastikowe,balkon,6/9,
"Warszawa, Żoliborz, Kłopot 4",990000,50.16,2,wtórny,2017,tak,"balkon, taras",2,garaż/miejsce parkingowe
"Warszawa, Mokotów, Giordana Bruna",599000,37.5,1,wtórny,2022-06-09,lodówka,,10/10,
"Warszawa, Śródmieście, Dzielna",670000,48.14,2,wtórny,1953,nie,,2/5,
"Warszawa, Białołęka, ul. Skarbka z Gór 132",469000,54.2,2,wtórny,2010,nie,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Praga-Północ",841620,65,2,pierwotny,2022,,,1/1,
"Warszawa, Białołęka, ul. Aluzyjna",510000,54.5,2,wtórny,2003,tak,"balkon, taras",8/8,garaż/miejsce parkingowe
"Warszawa, Ursus, Skorosze, Dzieci Warszawy",749000,74,3,wtórny,2022-02-15,plastikowe,,7/8,
"Warszawa, Ursus, Skorosze, Bernarda Wapowskiego",629000,63,3,wtórny,2022-01-03,plastikowe,,parter/2,
"Warszawa, Ursus, Elżbiety Rakuszanki",748300,70,3,wtórny,2021-12-01,plastikowe,balkon,1/9,garaż/miejsce parkingowe
"Warszawa, Bemowo, Górce, Narwik",864000,70.58,3,wtórny,2021-10-19,plastikowe,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Mlądzka",458990,39,2,wtórny,2001,monitoring / ochrona,balkon,2/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, Stegny, Złotych Piasków",560000,53.1,3,wtórny,1976,nie,balkon,4/4,
"Warszawa, Ochota",2999900,73.65,3,wtórny,1950,nie,"balkon, ogródek",1/1,
"Warszawa, Bemowo, ul. Szeligowska",649000,48.2,2,wtórny,2011,tak,"balkon, ogródek, taras",parter/3,garaż/miejsce parkingowe
"Warszawa, Wola, Księcia Janusza",650000,54.5,3,wtórny,1975,monitoring / ochrona,balkon,1/10,garaż/miejsce parkingowe
"Warszawa, Ursynów, Imielin",590000,48,2,wtórny,1979,tak,balkon,5,
"Warszawa, Mokotów, Górny Mokotów",768600,42,2,wtórny,1936,nie,,4/4,
"Warszawa, Praga-Południe, Olszynka Grochowska",765000,96,5,wtórny,1960,"telewizja kablowa, internet, telefon",balkon,1/2,
"Warszawa, Wilanów, ul. Syta",1800000,149.2,4,wtórny,2003,nie,"balkon, ogródek",,
"Warszawa, Białołęka, ul. Duninów",,74.29,4,,,,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Duninów",,63.83,3,,,,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Wola, Muranów",495000,39.3,2,wtórny,1968,tak,balkon,2/10,
"Warszawa, Białołęka, ul. Duninów",,87.09,4,,,,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wilanów, al. Aleja Rzeczypospolitej",1490000,73.05,3,wtórny,2017,tak,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, ul. Markowska",,39.22,2,,,,balkon,7/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochów, al. Aleja Jerzego Waszyngtona",575000,46.4,2,wtórny,1955,nie,balkon,1,
"Warszawa, Żoliborz, Podleśna",615000,50,3,wtórny,2022-04-27,plastikowe,,parter/10,
"Warszawa, Praga-Południe, Ludwika Kickiego",1030000,85.5,3,wtórny,2022-04-30,plastikowe,taras,5/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, Górny Mokotów, ul. Wynalazek",1160000,64.85,4,wtórny,2016,tak,balkon,2,
"Warszawa, Wawer, Miedzeszyn",899000,125,5,wtórny,2020,nie,balkon,1,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocław",899000,60,3,wtórny,2004,tak,balkon,9/10,garaż/miejsce parkingowe
"Warszawa, Praga-Północ",515000,51.9,3,wtórny,1990,nie,,parter/4,
"Warszawa, Ursus, Dzieci Warszawy",549000,42.25,2,wtórny,2015,monitoring / ochrona,,parter/7,garaż/miejsce parkingowe
"Warszawa, Włochy, al. Aleje Jerozolimskie",,29.81,2,,,,,3/3,garaż/miejsce parkingowe
"Warszawa, Włochy, al. Aleje Jerozolimskie",,29.84,2,,,,taras,parter/3,garaż/miejsce parkingowe
"Warszawa, Włochy, al. Aleje Jerozolimskie",,29.89,2,,,,,3/3,garaż/miejsce parkingowe
"Warszawa, Włochy, al. Aleje Jerozolimskie",,29.84,2,,,,,3/3,garaż/miejsce parkingowe
"Warszawa, Wilanów, Sarmacka",1740000,131.59,4,wtórny,2014,"teren zamknięty, domofon / wideofon, monitoring / ochrona",ogródek,parter/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, Żerań, ul. Morelowa",548000,58,3,pierwotny,2022,tak,balkon,,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Gojawiczyńskiej",450000,30.1,2,wtórny,1970,nie,ogródek,parter/4,
"Warszawa, Ursus, Słupska",1190000,153.9,4,pierwotny,2020,nie,"balkon, ogródek, taras",parter/1,garaż/miejsce parkingowe
"Warszawa, Wawer, Marysin Wawerski",399000,46,3,wtórny,1960,tak,balkon,6/10,
"Warszawa, Wola, Odolany",990000,74.8,4,wtórny,2010,"telewizja kablowa, internet, telefon",balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Bielany, Gustawa Daniłowskiego",684500,49,3,wtórny,2022-06-08,meble,balkon,1/10,
"Warszawa, Bemowo, ul. Kruszyńska",498000,19.5,1,wtórny,kamienica,"teren zamknięty, domofon / wideofon",ogródek,poddasze/2,garaż/miejsce parkingowe
"Warszawa, Wola, Muranów",422000,27,1,wtórny,1970,"telewizja kablowa, internet",,8/9,
"Warszawa, Wola, Kolejowa",2469000,112.91,5,pierwotny,2023,monitoring / ochrona,taras,8/8,garaż/miejsce parkingowe
"Warszawa, Wola, Łucka",1530000,104.8,3,wtórny,1998,monitoring / ochrona,,3/13,garaż/miejsce parkingowe
"Warszawa, Wola",572000,36,1,wtórny,1996,tak,balkon,9/10,
"Warszawa, Śródmieście, Dzielna",510000,35.14,1,wtórny,1952,piwnica,,3/3,
"Warszawa, Ochota",330000,18.3,1,wtórny,blok,,,9/10,
"Warszawa, Praga-Południe, Grochów",517000,30.7,2,wtórny,1938,nie,,,garaż/miejsce parkingowe
"Warszawa, Śródmieście",1024149,51.21,2,wtórny,2019,tak,,8/8,garaż/miejsce parkingowe
"Warszawa, Wola, Młynów",663000,54.3,3,wtórny,1974,tak,balkon,1/10,
"Warszawa, Śródmieście",1024549,51.23,2,wtórny,2019,tak,,7/8,garaż/miejsce parkingowe
"Warszawa, Mokotów",1260000,73.8,3,wtórny,2012,,,1/12,
"Warszawa, Bemowo",735000,64.8,3,wtórny,1990,,,parter/10,
"Warszawa, Ursus",670000,48.2,3,wtórny,2020,tak,balkon,2/7,
"Warszawa, Ursynów, Stokłosy",2000000,135,5,wtórny,1996,piwnica,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Ursynów",590000,46,2,wtórny,1970,nie,balkon,4/4,
"Warszawa, Ursus, Ryżowa",744008,66.42,3,pierwotny,2022-08-01,plastikowe,"balkon, taras",1/3,garaż/miejsce parkingowe
"Warszawa, Ursus, Ryżowa",847096,81.63,4,pierwotny,2022-08-01,plastikowe,"balkon, taras",3/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, Grodzisk, Gotowe mieszkania blisko ul. Głębockiej. Ostatnie 9 mieszkań&gt;&gt;",512430,52.12,3,wtórny,2022-06-01,plastikowe,"balkon, taras",1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Grodzisk, Gotowe mieszkania blisko ul. Głębockiej. Ostatnie 9 mieszkań&gt;&gt;",554030,55.96,3,pierwotny,2022-06-01,plastikowe,"balkon, taras",1/2,garaż/miejsce parkingowe
"Warszawa, Ursynów",890000,52.45,3,wtórny,2020,tak,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Piaseczyńska",1155000,49.05,2,wtórny,2021,tak,taras,3/6,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Garwolińska",382997,23.5,1,wtórny,blok,meble,,3/4,
"Warszawa, Białołęka, Przejezdna",631800,52.66,3,wtórny,2021,tak,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Ursynów, Natolin",849000,63.4,3,wtórny,1987,nie,"balkon, ogródek",parter/3,
"Warszawa, Bielany, ul. Tadeusza Gajcego",280000,17.9,1,wtórny,blok,"domofon / wideofon, monitoring / ochrona",,2/10,
"Warszawa, Białołęka, Giuseppe Verdiego",350000,35,2,wtórny,2022-04-12,plastikowe,,parter/2,garaż/miejsce parkingowe
"Warszawa, Wola, Czyste, Kolejowa",1427000,82.18,4,pierwotny,2023,monitoring / ochrona,ogródek,parter/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, al. Niepodległości",450000,22.4,1,wtórny,1934,tak,,3/4,
"Warszawa, Mokotów, Górny Mokotów, Łowicka",700000,42,2,wtórny,1955,"telewizja kablowa, internet",balkon,3/3,
"Warszawa, Mokotów, Łowicka",3560000,137.05,5,wtórny,2022-07-01,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wilanów",1400000,101.25,4,wtórny,blok,"telewizja kablowa, internet, telefon",balkon,2/2,
"Warszawa, Ochota, Rakowiec, Władysława Okińskiego",728460,54,3,wtórny,plastikowe,"drzwi / okna antywłamaniowe, domofon / wideofon",balkon,1/4,
"Warszawa, Targówek",572559,41.94,2,pierwotny,2024,tak,ogródek,2/5,garaż/miejsce parkingowe
"Warszawa, Targówek",838577,64.04,3,pierwotny,2024,tak,ogródek,2/5,garaż/miejsce parkingowe
"Warszawa, Targówek",768432,59.48,3,pierwotny,2024,tak,ogródek,3/5,garaż/miejsce parkingowe
"Warszawa, Targówek",76583650,58.97,3,pierwotny,2024,tak,ogródek,2/5,garaż/miejsce parkingowe
"Warszawa, Targówek",762888,58.97,3,pierwotny,2024,tak,ogródek,2/5,garaż/miejsce parkingowe
"Warszawa, Targówek",765458,59.48,3,pierwotny,2024,tak,ogródek,2/5,garaż/miejsce parkingowe
"Warszawa, Targówek",73850950,57.27,3,pierwotny,2024,tak,ogródek,2/5,garaż/miejsce parkingowe
"Warszawa, Targówek",905346,70.52,3,pierwotny,2024,tak,ogródek,2/5,garaż/miejsce parkingowe
"Warszawa, Targówek",835375,64.04,3,pierwotny,2024,tak,ogródek,1/5,garaż/miejsce parkingowe
"Warszawa, Targówek",75993950,58.97,3,pierwotny,2024,tak,ogródek,1/5,garaż/miejsce parkingowe
"Warszawa, Targówek",75993950,58.97,3,pierwotny,2024,tak,ogródek,1/5,garaż/miejsce parkingowe
"Warszawa, Targówek",762484,59.48,3,pierwotny,2024,tak,ogródek,1/5,garaż/miejsce parkingowe
"Warszawa, Targówek",735646,57.27,3,pierwotny,2024,tak,ogródek,1/5,garaż/miejsce parkingowe
"Warszawa, Targówek",76542195,58.97,3,pierwotny,2024,tak,ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Targówek",570932,41.94,3,pierwotny,2024,tak,ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Targówek",76542195,58.97,3,pierwotny,2024,tak,ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Targówek",1078321,86.74,4,pierwotny,2024,tak,ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Targówek",759510,59.48,3,pierwotny,2024,tak,ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Targówek",73494020,57.27,3,pierwotny,2024,tak,ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Targówek",71845650,55.69,3,pierwotny,2024,tak,ogródek,1/5,garaż/miejsce parkingowe
"Warszawa, Targówek",901820,70.52,3,pierwotny,2024,tak,ogródek,1/5,garaż/miejsce parkingowe
"Warszawa, Wola, Muranów",555000,37.8,1,wtórny,1960,nie,balkon,3/4,
"Warszawa, Śródmieście",995000,48.42,2,wtórny,1934,nie,,1/4,
"Warszawa, Włochy, Krańcowa",1540000,100,4,wtórny,2009,,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Chmielna",1990000,105,4,wtórny,nie,,,5/6,
"Warszawa, Włochy, Sulmierzycka",480000,37.2,2,wtórny,1969,nie,balkon,1/4,
"Warszawa, Ochota, Rakowiec, ul. Harfowa",837360,46.52,2,pierwotny,2024,pom. użytkowe,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin, ul. Kościeszów 4",496705,41.05,2,pierwotny,2023,"teren zamknięty, domofon / wideofon, monitoring / ochrona",,2/6,garaż/miejsce parkingowe
"Warszawa, Rembertów, ul. Kadrowa",,60.01,3,pierwotny,2022,nie,"balkon, ogródek",1,garaż/miejsce parkingowe
"Warszawa, Wola, Jana kazimierza 57",489000,30.58,1,wtórny,2014,tak,balkon,5/9,
"Warszawa, Mokotów, Górny Mokotów, ul. Granitowa 3",1490000,78.3,3,wtórny,2008,tak,balkon,8/13,garaż/miejsce parkingowe
"Warszawa, Mokotów, Górny Mokotów, ul. Sandomierska",592000,48.14,3,wtórny,1939,nie,,suterena/5,
"Warszawa, Praga-Północ, ul. Kawęczyńska",,36,2,pierwotny,2024,,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Nakielska",,67.05,3,pierwotny,2023,domofon / wideofon,balkon,5,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,71.45,4,pierwotny,2023,tak,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Bielany",399000,37.6,2,wtórny,1960,nie,,4/4,
"Warszawa, Mokotów",550000,44.7,2,wtórny,1984,tak,balkon,7/15,
"Warszawa, Włochy, Nowe Włochy",678000,50.28,2,wtórny,2013,tak,"balkon, taras",1/4,garaż/miejsce parkingowe
"Warszawa, Wawer",929000,90.5,4,wtórny,2015,"telewizja kablowa, internet, telefon",ogródek,1/2,
"Warszawa, Ochota, ul. Grójecka",1389000,96,4,wtórny,2010,piwnica,"ogródek, taras",parter/12,garaż/miejsce parkingowe
"Warszawa, Mokotów",585000,49,2,pierwotny,apartamentowiec,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Mokotów, Kłobucka",670000,46.67,2,wtórny,nie,,,parter/8,
"Warszawa, Targówek, Zacisze",599000,59,2,wtórny,2022-06-17,plastikowe,taras,3/3,
"Warszawa, Praga-Południe, Cyrklowa",644000,56,4,wtórny,1974,,,4/5,
"Warszawa, Wola, Czyste, Kolejowa",592000,31.2,1,pierwotny,2023,monitoring / ochrona,ogródek,parter/8,garaż/miejsce parkingowe
"Warszawa, Wola",779000,44.3,2,pierwotny,2023,monitoring / ochrona,ogródek,parter/8,garaż/miejsce parkingowe
"Warszawa, Ursynów, rtm. Witolda Pileckiego",57861783,35.91,2,pierwotny,2022-10-01,tak,,4/5,garaż/miejsce parkingowe
"Warszawa, Mokotów, Mariana Zdziechowskiego",1028850,65.55,3,pierwotny,2023,monitoring / ochrona,,parter/7,garaż/miejsce parkingowe
"Warszawa, Bemowo, gen. Tadeusza Pełczyńskiego",720000,57,2,wtórny,2021-12-03,plastikowe,,4/5,
"Warszawa, Ursynów, Kabaty, Stryjeńskich",1340000,82,4,wtórny,2022-12-31,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Prymasa Augusta Hlonda",960000,60,3,wtórny,apartamentowiec,,ogródek,parter/4,
"Warszawa, Praga-Południe, Stanisława Augusta",549000,34,2,wtórny,1936,nie,balkon,2/4,
"Warszawa, Praga-Południe, Grochów",639000,54,2,wtórny,1936,cegła,balkon,1/3,
"Warszawa, Mokotów, Służewiec, Orzycka",545000,38,2,pierwotny,1990,teren zamknięty,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Saska Kępa",790000,48.57,2,wtórny,2022-06-08,,,parter/4,
"Warszawa, Mokotów, Bartycka",650852,39.36,2,pierwotny,2022,tak,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Bemowo, Górce, Zaborowska",2279700,123.23,4,pierwotny,2024,tak,taras,6/6,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochów",374900,30.5,1,wtórny,2022-06-01,plastikowe,balkon,parter/7,
"Warszawa, Mokotów, Bluszczańska",93602776,67.99,3,pierwotny,2021,tak,,1/2,garaż/miejsce parkingowe
"Warszawa, Wola",590000,48,2,wtórny,1950,piwnica,balkon,2/3,
"Warszawa, Włochy",680000,70,3,wtórny,2022-06-08,drewniane,balkon,3/4,
"Warszawa, Wesoła, Szeroka (Wesoła)",663000,136.09,4,wtórny,2021,dwupoziomowe,balkon,1/1,
"Warszawa, Praga-Południe, Gocław",390000,33,1,wtórny,1980,tak,,2/10,
"Warszawa, Śródmieście",2200000,104,4,wtórny,1905,tak,,2/6,
"Warszawa, Bemowo, Górce, Zaborowska",1989600,107.55,4,pierwotny,2024,tak,taras,6/6,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Jugosłowiańska",635000,41,2,wtórny,2011,tak,balkon,2/8,
"Warszawa, Ursynów",679000,58,2,wtórny,2004,,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Wola",535000,37,1,wtórny,blok,"telewizja kablowa, internet",balkon,parter/3,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Jana Kazimierza",882000,65.67,3,pierwotny,apartamentowiec,,balkon,3/11,garaż/miejsce parkingowe
"Warszawa, Żoliborz",660000,47.5,3,wtórny,blok,"drzwi / okna antywłamaniowe, domofon / wideofon",balkon,10/10,
"Warszawa, Wawer, ul. Mydlarska",655500,69,3,pierwotny,nie,,,1/3,
"Warszawa, Śródmieście, al. Aleje Jerozolimskie155",1290000,102,4,wtórny,2010,tak,balkon,10/11,garaż/miejsce parkingowe
"Warszawa, Białołęka, Żerań, Jana Kowalczyka",565000,55.5,3,wtórny,2018,tak,balkon,1/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",353000,31.4,1,wtórny,1979,nie,balkon,6/7,
"Warszawa, Białołęka",410000,46.9,2,pierwotny,2022,nie,balkon,1/4,
"Warszawa, Włochy, al. Aleje Jerozolimskie",,37.53,2,,,,"taras, balkon",parter/3,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Grzybowska",450000,26.7,2,wtórny,2022-05-25,plastikowe,balkon,5/15,
